Eating disorders (%),Income group,average_learning_Adjusted_of_school,Continent,GDP_per_capita
Low,2,5.38179825,0,1089.418
Low,2,5.38179825,0,1101.546
Low,2,5.38179825,0,1147.497
Low,2,5.38179825,0,1277.667
Low,2,5.38179825,0,1439.39
Low,2,5.38179825,0,1409.942
Low,2,5.38179825,0,1353.407
Low,2,5.38179825,0,1464.888
Low,2,5.38179825,0,1404.412
Low,2,5.38179825,0,1527.773
Low,2,5.38179825,0,1604.627
Low,2,5.38179825,0,1382.65
Low,2,5.38179825,0,1412.866
Low,2,5.38179825,0,1468.929
High,0,11.669024,3,21572.137
High,0,11.669024,3,21885.57
High,0,11.669024,3,20984.778
High,0,11.669024,3,20210.452
High,0,11.669024,3,20024.581
High,0,11.669024,3,20706.725
High,0,11.669024,3,21325.69
High,0,11.669024,3,21930.485
High,0,11.669024,3,21046.556
High,0,11.669024,3,22340.553
High,0,11.669024,3,24296.721
High,0,11.669024,3,23859.714
High,0,11.669024,3,24279.186
High,0,11.669024,3,28338.745
High,0,11.669024,3,32176.593
High,0,11.669024,3,36439.62
High,0,11.669024,3,40558.897
High,0,11.669024,3,44716.985
High,0,11.669024,3,46773.837
High,0,11.669024,3,40990.625
High,0,11.669024,3,47627.345
High,0,11.669024,3,52285.937
High,0,11.669024,3,52744.004
High,0,11.669024,3,52708.61
High,0,11.669024,3,51020.843
High,0,11.669024,3,43626.47
High,0,11.669024,3,42382.635
High,0,11.669024,3,45191.993
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,2,7.8559139,0,3309.844
Low,1,2.6961548,0,539.656
Low,1,2.6961548,0,502.896
Low,1,2.6961548,0,489.786
Low,1,2.6961548,0,418.922
Low,1,2.6961548,0,268.106
Low,1,2.6961548,0,340.988
Low,1,2.6961548,0,298.443
Low,1,2.6961548,0,285.804
Low,1,2.6961548,0,296.103
Low,1,2.6961548,0,290.99
Low,1,2.6961548,0,238.505
Low,1,2.6961548,0,242.794
Low,1,2.6961548,0,260.865
Low,1,2.6961548,0,310.302
Low,1,2.6961548,0,336.409
Low,1,2.6961548,0,356.688
Low,1,2.6961548,0,381.315
Low,1,2.6961548,0,427.313
Low,1,2.6961548,0,485.807
Low,1,2.6961548,0,482.648
Low,1,2.6961548,0,492.078
Low,1,2.6961548,0,551.028
Low,1,2.6961548,0,566.199
Low,1,2.6961548,0,380.304
Low,1,2.6961548,0,424.67
Low,1,2.6961548,0,377.476
Low,1,2.6961548,0,402.053
Low,1,2.6961548,0,450.744
Low,1,2.7796099,0,306.217
Low,1,2.7796099,0,293.844
Low,1,2.7796099,0,296.666
Low,1,2.7796099,0,251.096
Low,1,2.7796099,0,196.901
Low,1,2.7796099,0,233.418
Low,1,2.7796099,0,250.861
Low,1,2.7796099,0,232.968
Low,1,2.7796099,0,254.121
Low,1,2.7796099,0,215.939
Low,1,2.7796099,0,188.139
Low,1,2.7796099,0,223.102
Low,1,2.7796099,0,250.264
Low,1,2.7796099,0,330.959
Low,1,2.7796099,0,513.888
Low,1,2.7796099,0,661.203
Low,1,2.7796099,0,712.529
Low,1,2.7796099,0,803.018
Low,1,2.7796099,0,932.601
Low,1,2.7796099,0,805.798
Low,1,2.7796099,0,895.354
Low,1,2.7796099,0,985.629
Low,1,2.7796099,0,970.738
Low,1,2.7796099,0,982.92
Low,1,2.7796099,0,1024.838
Low,1,2.7796099,0,776.105
Low,1,2.7796099,0,700.558
Low,1,2.7796099,0,671.18
High,0,9.421827,5,2521.569
High,0,9.421827,5,2849.743
High,0,9.421827,5,3392.088
High,0,9.421827,5,3572.096
High,0,9.421827,5,4058.557
High,0,9.421827,5,5153.88
High,0,9.421827,5,5387.405
High,0,9.421827,5,5799.339
High,0,9.421827,5,5475.546
High,0,9.421827,5,4985.768
High,0,9.421827,5,5099.922
High,0,9.421827,5,4608.057
High,0,9.421827,5,4479.771
High,0,9.421827,5,4824.87
High,0,9.421827,5,6183.906
High,0,9.421827,5,7558.009
High,0,9.421827,5,9410.392
High,0,9.421827,5,10447.116
High,0,9.421827,5,10759.738
High,0,9.421827,5,10176.733
High,0,9.421827,5,12723.064
High,0,9.421827,5,14560.249
High,0,9.421827,5,15316.01
High,0,9.421827,5,15740.391
High,0,9.421827,5,14582.85
High,0,9.421827,5,13494.489
High,0,9.421827,5,13722.878
High,0,9.421827,5,15003.77
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
Low,3,9.370473,1,3309.844
High,3,8.457845,5,1691.106
High,3,8.457845,5,1712.347
High,3,8.457845,5,1986.543
High,3,8.457845,5,2209.203
High,3,8.457845,5,2726.817
High,3,8.457845,5,3035.313
High,3,8.457845,5,3137.068
High,3,8.457845,5,3399.33
High,3,8.457845,5,3090.903
High,3,8.457845,5,2673.665
High,3,8.457845,5,2535.477
High,3,8.457845,5,2461.328
High,3,8.457845,5,2424.349
High,3,8.457845,5,2313.535
High,3,8.457845,5,2827.173
High,3,8.457845,5,3493.976
High,3,8.457845,5,3836.672
High,3,8.457845,5,4834.416
High,3,8.457845,5,5622.109
High,3,8.457845,5,5330.795
High,3,8.457845,5,6498.597
High,3,8.457845,5,7518.304
High,3,8.457845,5,8237.306
High,3,8.457845,5,8409.688
High,3,8.457845,5,8312.056
High,3,8.457845,5,6337.038
